wavelength_nm,mean,std,min,max,n_pixels,class_name
925.58,0.2276961151196448,0.11946522179658116,0.0226,0.856,24531,urban
928.78,0.22734195507724936,0.11913574178320205,0.0224,0.8577,24531,urban
931.98,0.22694827361297945,0.11878604979003317,0.0222,0.8595,24531,urban
935.17,0.22620046471811125,0.11807822477022617,0.022,0.8622,24531,urban
938.37,0.22549894419306138,0.1174638627662064,0.0218,0.8646,24531,urban
941.57,0.22484886062533188,0.1169358330172704,0.0216,0.8667,24531,urban
944.76,0.2243635237047011,0.11659394612925454,0.0214,0.8684,24531,urban
947.96,0.2238227548815787,0.11614898054632138,0.0212,0.871,24531,urban
951.16,0.22324740124740022,0.11565450182403593,0.021,0.8741,24531,urban
954.35,0.22267804410745587,0.11521929437358117,0.0208,0.8768,24531,urban
957.55,0.22217885940238985,0.1149249953310153,0.0206,0.8787,24531,urban
960.75,0.22171957115486546,0.11472169101914882,0.0204,0.8801,24531,urban
963.94,0.22122945660592724,0.11450805624386187,0.0202,0.8816,24531,urban
967.14,0.22070598834128238,0.11430692356894885,0.02,0.8828,24531,urban
970.1,0.22016898210427566,0.11412801088188194,0.0198,0.8838,24531,urban
975.54,0.21973971301618486,0.11403990387209285,0.0196,0.8846,24531,urban
980.98,0.21907868003750475,0.1140199035574167,0.0193,0.8861,24531,urban
986.42,0.21851416982593497,0.11421391329071647,0.019,0.8864,24531,urban
991.86,0.21796477110594753,0.11445803039623162,0.0186,0.8867,24531,urban
997.3,0.21747738371855896,0.11467350042114216,0.0183,0.8888,24531,urban
1002.74,0.21849905833435246,0.11609572803162543,0.018,0.8914,24531,urban
1008.18,0.22476345848110565,0.12049671869656935,0.0184,0.9091,24531,urban
1013.62,0.2278783539195301,0.12225291852337064,0.0186,0.911,24531,urban
1019.06,0.2295425380131259,0.12325710688946091,0.0193,0.9172,24531,urban
1024.5,0.2307862663568555,0.12403474519840943,0.0189,0.9184,24531,urban
1029.95,0.2298009009008994,0.12365612461217067,0.0175,0.9106,24531,urban
1035.39,0.2290860992213943,0.1234255896720291,0.0124,0.8999,24531,urban
1040.83,0.23064501650972222,0.12429288551340541,0.0185,0.8983,24531,urban
1046.27,0.2340444539562193,0.12615923446504232,0.0187,0.9003,24531,urban
1051.71,0.23663982308099896,0.12759053510852503,0.0191,0.9026,24531,urban
1057.15,0.23949622110798513,0.12916224023165243,0.0194,0.9161,24531,urban
1062.59,0.2399024173494764,0.1294778055746662,0.0185,0.9224,24531,urban
1068.03,0.24030694223635396,0.12973072529480933,0.0195,0.9256,24531,urban
1073.47,0.23588384900737847,0.12733463607147918,0.019,0.9078,24531,urban
1078.91,0.2315340181810763,0.12489710558766183,0.0191,0.8927,24531,urban
