wavelength_nm,mean,std,min,max,n_pixels,class_name
2047.32,0.08482415910129996,0.027429869050065742,0.0082,0.2486,15311,field
2052.76,0.09197268630396446,0.029030100594440496,0.0071,0.2608,15311,field
2058.2,0.09073161779113087,0.028121055431435765,0.0074,0.2496,15311,field
2063.65,0.09410330481353255,0.028597112113172615,0.0095,0.2541,15311,field
2069.09,0.09693537326105411,0.028844488487801467,0.0087,0.251,15311,field
2074.53,0.10092570700803297,0.02951220682220771,0.0092,0.2624,15311,field
2079.97,0.09777191561622385,0.028060676772110913,0.0096,0.248,15311,field
2085.41,0.09975563973613767,0.028117584715774906,0.0087,0.2495,15311,field
2090.85,0.10021865325582947,0.027720233919620276,0.009,0.2498,15311,field
2096.29,0.10039304421657642,0.027313754103753408,0.0101,0.2464,15311,field
2101.73,0.1037438900137157,0.027758328383355443,0.0107,0.2507,15311,field
2107.17,0.1024203252563516,0.02697982081495483,0.0103,0.2447,15311,field
2112.61,0.10408649337077876,0.026988254438746022,0.0106,0.2472,15311,field
2118.05,0.10612963882176232,0.027141077890766918,0.0107,0.251,15311,field
2123.49,0.10810970544053275,0.027275398386407974,0.0117,0.2535,15311,field
2128.93,0.11233295016654693,0.028012804651986224,0.0105,0.2606,15311,field
2134.37,0.11195573770491773,0.02758520918422769,0.0109,0.2611,15311,field
2139.81,0.11311435569198558,0.027603891475651343,0.0104,0.2619,15311,field
2145.25,0.11117101430344166,0.026841043028639947,0.012,0.2603,15311,field
2150.69,0.11539289399777937,0.02759128596483208,0.0127,0.27,15311,field
2156.13,0.11609151590359887,0.02750211901807531,0.0104,0.2699,15311,field
2161.57,0.1168458689830838,0.027469713523899663,0.011,0.2732,15311,field
2167.02,0.12016196198811316,0.028054925491400127,0.0112,0.2783,15311,field
2172.46,0.11812664750832705,0.02736588837152817,0.012,0.2764,15311,field
2177.9,0.11681918881849646,0.026929503004915964,0.0122,0.2701,15311,field
2183.34,0.117793135654105,0.02739367425508687,0.0122,0.259,15311,field
2188.78,0.12181338906668443,0.0277223351549421,0.0111,0.2856,15311,field
2194.22,0.11779382143556891,0.02664133579716562,0.0124,0.2782,15311,field
2199.66,0.12361406831689616,0.027892902334331615,0.0114,0.2885,15311,field
2205.1,0.12591881000587948,0.028786317580823565,0.0116,0.3004,15311,field
2210.54,0.12274305401345442,0.02765534131505892,0.0122,0.2872,15311,field
2215.98,0.12427301939781858,0.028005501284139107,0.0102,0.2932,15311,field
2221.42,0.12264478479524496,0.027651200912292402,0.0109,0.286,15311,field
2226.86,0.1223835347136047,0.02768227013139964,0.0115,0.2851,15311,field
2232.3,0.12019770099928155,0.027267542737503037,0.011,0.2798,15311,field
2237.74,0.11803732610541456,0.026908925452032936,0.0107,0.2709,15311,field
2243.18,0.11571403566063619,0.026513985826318316,0.0097,0.2633,15311,field
2248.62,0.11356651427078542,0.026246721846711965,0.0107,0.2519,15311,field
2254.06,0.11055540461106417,0.025713958079650757,0.0103,0.2471,15311,field
2259.5,0.10767898896218416,0.025322221610654446,0.0103,0.238,15311,field
2264.94,0.105209692378029,0.025090157565059702,0.0101,0.2329,15311,field
2270.39,0.10542532819541485,0.025508001789740553,0.0068,0.2339,15311,field
2275.83,0.1030792436810141,0.025264219985433146,0.0084,0.2296,15311,field
2281.27,0.1009361700738031,0.02504853724458992,0.0101,0.2292,15311,field
2286.71,0.09854306054470673,0.024791868228385264,0.0077,0.2259,15311,field
2292.15,0.09768254196329454,0.02495652876737289,0.0084,0.2235,15311,field
2297.59,0.09915054535954529,0.025787522834914093,0.0062,0.235,15311,field
2303.03,0.09754306707595828,0.025809147844270755,0.009,0.2311,15311,field
2308.47,0.09321390503559529,0.02508762078197511,0.0055,0.2232,15311,field
2313.91,0.0820188753183985,0.023507575616538472,0.0,0.2003,15311,field
2319.35,0.09248503690157406,0.0253986788718613,0.007,0.2249,15311,field
2324.79,0.09108361961988119,0.025306935604038103,0.0062,0.2228,15311,field
2330.23,0.08413746326170804,0.023743323157963396,0.0073,0.2148,15311,field
2335.67,0.07715243289138501,0.022056356957250618,0.0027,0.1906,15311,field
2341.11,0.08064562079550704,0.02356424031337179,0.006,0.2023,15311,field
2346.55,0.07265098295343234,0.021506104343125696,0.0068,0.1859,15311,field
2351.99,0.08456934230291961,0.02551727982201774,0.0052,0.2189,15311,field
2357.43,0.08179871987460012,0.024928159319036067,0.0035,0.2116,15311,field
2362.87,0.06864953301547883,0.02121203147212601,0.0033,0.183,15311,field
2368.32,0.07180748481483884,0.022591365873580477,0.0045,0.1925,15311,field
2373.76,0.07352794069623159,0.02346121833937884,0.0012,0.1977,15311,field
2379.2,0.0652518385474496,0.021153254796545645,0.0021,0.1766,15311,field
2384.64,0.07380041800013125,0.02442971365028521,0.0,0.2031,15311,field
2390.08,0.07332057997518107,0.024553803922887227,0.0033,0.2054,15311,field
2395.52,0.06905359545424813,0.023456158278238187,0.0025,0.1935,15311,field
2400.96,0.05956246489452026,0.02056786170809439,0.0003,0.1687,15311,field
2406.4,0.05885765136176623,0.020773263730852348,0.0005,0.172,15311,field
2411.84,0.04954004963751551,0.017999249497312672,0.0,0.1523,15311,field
2417.28,0.07489420024818771,0.027841409728817972,0.0,0.2289,15311,field
2422.72,0.06669846515577023,0.024625055469712616,0.0006,0.2007,15311,field
2428.16,0.05400383384494832,0.02018252680675155,0.0,0.1657,15311,field
2433.6,0.06314472601397716,0.02498512774042714,0.0,0.2079,15311,field
2439.04,0.05241120109725049,0.020767521131938284,0.0,0.1631,15311,field
2444.48,0.030657266017895646,0.014430308543050989,0.0,0.1102,15311,field
2449.92,0.07126995624061158,0.0331263518190286,0.0,0.2511,15311,field
2455.36,0.06144796551498931,0.025263607290066825,0.0004,0.2026,15311,field
2460.8,0.040738847887139946,0.018295079973217818,0.0,0.1459,15311,field
2466.24,0.037412683691463944,0.018647661305476262,0.0,0.1463,15311,field
2471.69,0.04125761217425367,0.02558738257388663,0.0,0.199,15311,field
2477.13,0.030528391352622385,0.019609298451988718,0.0,0.1421,15311,field
2482.57,0.08333592188622542,0.061083201614371446,0.0,0.6649,15311,field
2488.01,0.11604191104434736,0.0932226811488501,0.0,0.8161,15311,field
2493.45,0.22837385539807964,0.18630326909651737,0.0,1.4956,15311,field
2498.89,0.0688856769642745,0.05186594906141881,0.0,0.451,15311,field
