wavelength_nm,mean,std,min,max,n_pixels,class_name
1943.95,0.03570940813572408,0.015100740211195762,0.0031,0.2288,15561,green areas
1949.39,0.035240646488014976,0.014824353272299058,0.0031,0.2278,15561,green areas
1954.83,0.038807345286292816,0.016281436372026926,0.0033,0.2268,15561,green areas
1960.28,0.04215247092089196,0.017866368262113245,0.0035,0.2257,15561,green areas
1965.72,0.04526342780027008,0.019531715058029146,0.0036,0.2247,15561,green areas
1971.16,0.04531648351648349,0.019667636502055663,0.0036,0.2235,15561,green areas
1976.6,0.04443817878028415,0.019346047914807294,0.0036,0.2221,15561,green areas
1982.04,0.04459801426643556,0.019607602875660667,0.0036,0.2205,15561,green areas
1987.48,0.06720594434804937,0.027374459180660844,0.0056,0.2186,15561,green areas
1992.92,0.08982316046526541,0.03573700611735531,0.0075,0.2242,15561,green areas
1998.36,0.08148608701240272,0.031498771834952935,0.0058,0.1962,15561,green areas
2003.8,0.11836675663517808,0.044708344310400695,0.0006,0.2783,15561,green areas
2009.24,0.09994871794871803,0.03886793131406867,0.0002,0.2434,15561,green areas
2014.68,0.1161985219458904,0.04269582790133308,0.0053,0.2691,15561,green areas
2020.12,0.11953346185977744,0.04345051119712064,0.0076,0.278,15561,green areas
2025.56,0.11812166313218908,0.04234559803225577,0.0071,0.273,15561,green areas
2031.0,0.11757872887346646,0.04144600118336002,0.0079,0.2682,15561,green areas
2036.44,0.11489600925390399,0.039827258126275515,0.0063,0.26,15561,green areas
2041.88,0.11632923333975945,0.03950591123624785,0.0101,0.2601,15561,green areas
2047.32,0.10928124799177429,0.03653233232565274,0.0068,0.2456,15561,green areas
2052.76,0.11653317267527782,0.038052198366601134,0.0083,0.2559,15561,green areas
2058.2,0.11535236809973683,0.037208590218780424,0.0093,0.2548,15561,green areas
2063.65,0.11870887475097966,0.03764103626127229,0.0099,0.2618,15561,green areas
2069.09,0.12153935479724916,0.03797648595914005,0.008,0.2655,15561,green areas
2074.53,0.12610368870895075,0.038912788743300356,0.0099,0.2785,15561,green areas
2079.97,0.1218835871730609,0.03705677788417478,0.0082,0.2666,15561,green areas
2085.41,0.12333708630550672,0.03691900931164778,0.0093,0.269,15561,green areas
2090.85,0.12321151596941027,0.0363635782042428,0.0104,0.2667,15561,green areas
2096.29,0.12292329541803224,0.0357981102075954,0.0106,0.2651,15561,green areas
2101.73,0.12610287899235192,0.036254787212504476,0.0076,0.2701,15561,green areas
2107.17,0.12392906625538223,0.03519326306263286,0.01,0.2636,15561,green areas
2112.61,0.1252178973073709,0.035150314813174766,0.0101,0.2627,15561,green areas
2118.05,0.1267935222672066,0.03515856623033779,0.0097,0.2698,15561,green areas
2123.49,0.12844646230962015,0.0352984797692468,0.0107,0.2689,15561,green areas
2128.93,0.13236182121971724,0.03604090641147343,0.0104,0.2758,15561,green areas
2134.37,0.1314804961120761,0.03546518412106462,0.0121,0.2718,15561,green areas
2139.81,0.13229536662168245,0.035374816990573286,0.0107,0.2727,15561,green areas
2145.25,0.12966103078208358,0.03436807729691203,0.0099,0.267,15561,green areas
2150.69,0.13402073774179038,0.0351443882149521,0.0103,0.2729,15561,green areas
2156.13,0.1349460895829321,0.03515403989384509,0.0112,0.2749,15561,green areas
2161.57,0.13550374654585146,0.03497011014526193,0.013,0.2746,15561,green areas
2167.02,0.13929365721997405,0.03571574619074807,0.0116,0.2793,15561,green areas
2172.46,0.13714717563138593,0.034907266480040326,0.0113,0.2737,15561,green areas
2177.9,0.13594051153524855,0.03435849434673041,0.0112,0.2695,15561,green areas
2183.34,0.13761979949874717,0.03450131301269412,0.0113,0.2697,15561,green areas
2188.78,0.14217074738127364,0.03547679956631346,0.0135,0.2763,15561,green areas
2194.22,0.1380664674506784,0.03414650637102977,0.0111,0.271,15561,green areas
2199.66,0.1449532292269139,0.03564437527081586,0.0143,0.2816,15561,green areas
2205.1,0.1474199473041577,0.03612412917653919,0.012,0.2848,15561,green areas
2210.54,0.14470943384101287,0.03542170617465221,0.0127,0.2798,15561,green areas
2215.98,0.14638283529336135,0.03574873090427831,0.0132,0.2836,15561,green areas
2221.42,0.14469501960028303,0.035365957448847726,0.0151,0.2796,15561,green areas
2226.86,0.1443490392648287,0.035309395190200446,0.0136,0.2781,15561,green areas
2232.3,0.1418688387635766,0.03475278759316908,0.0091,0.2726,15561,green areas
2237.74,0.1390766531713893,0.03420519656781319,0.012,0.2715,15561,green areas
2243.18,0.13590100893258816,0.033631710054924324,0.0122,0.2675,15561,green areas
2248.62,0.13287764925133302,0.03312340186415943,0.012,0.2702,15561,green areas
2254.06,0.1285516483516484,0.03233539257724679,0.0101,0.2645,15561,green areas
2259.5,0.1246326585695003,0.03168307238925578,0.0114,0.2601,15561,green areas
2264.94,0.12129009703746578,0.03124822345999458,0.0101,0.2513,15561,green areas
2270.39,0.12144389820705587,0.03166086291561492,0.0113,0.2517,15561,green areas
2275.83,0.11865594756121085,0.031284734395118155,0.0093,0.2512,15561,green areas
2281.27,0.11631107255317735,0.03098342778093628,0.009,0.2453,15561,green areas
2286.71,0.11349830987725763,0.030600221727389684,0.0092,0.2429,15561,green areas
2292.15,0.11278513591671455,0.030748571216766985,0.0115,0.2408,15561,green areas
2297.59,0.11454428378638941,0.03177901228366159,0.0109,0.2467,15561,green areas
2303.03,0.11309568151147163,0.031762721971776854,0.0097,0.2457,15561,green areas
2308.47,0.10853608379924176,0.03090569640023874,0.0098,0.2437,15561,green areas
2313.91,0.09760631707473784,0.02793263233507622,0.0065,0.2195,15561,green areas
2319.35,0.10944785682154078,0.03150734368943329,0.0082,0.2432,15561,green areas
2324.79,0.10804943127048365,0.03151207121450338,0.0062,0.2413,15561,green areas
2330.23,0.10013973395026057,0.02949988321019377,0.0077,0.2245,15561,green areas
2335.67,0.09239149797570884,0.027483943484028963,0.007,0.2063,15561,green areas
2341.11,0.09666040100250696,0.02917523864633416,0.0056,0.2173,15561,green areas
2346.55,0.0876935801041063,0.026800452851577717,0.0045,0.2004,15561,green areas
2351.99,0.10258212197159541,0.03176797674019117,0.005,0.2364,15561,green areas
2357.43,0.09946694942484435,0.03117037144544276,0.0063,0.2314,15561,green areas
2362.87,0.08388512306407035,0.02655053103665465,0.0045,0.1966,15561,green areas
2368.32,0.08900204999678622,0.028276518623008378,0.0024,0.214,15561,green areas
2373.76,0.09081904761904738,0.029417199333031992,0.0016,0.2185,15561,green areas
2379.2,0.08146851102114269,0.02656689143393977,0.0022,0.1908,15561,green areas
2384.64,0.09266056166056114,0.030707712313777107,0.0037,0.215,15561,green areas
2390.08,0.0915523873787031,0.030810475084351606,0.001,0.217,15561,green areas
2395.52,0.08663779962727375,0.029438603625778298,0.0004,0.2091,15561,green areas
2400.96,0.07512017865175785,0.025866981643117987,0.0016,0.1838,15561,green areas
2406.4,0.07487775849881086,0.026044381899915005,0.0021,0.1763,15561,green areas
2411.84,0.06416581839213398,0.022454157024053394,0.0001,0.1537,15561,green areas
2417.28,0.09663626373626384,0.03421294876033749,0.0,0.233,15561,green areas
2422.72,0.0856086819613136,0.03071441332968644,0.0,0.2054,15561,green areas
2428.16,0.0683624381466484,0.02484817620807206,0.0008,0.1695,15561,green areas
2433.6,0.08473420731315472,0.031055044361563384,0.0,0.2066,15561,green areas
2439.04,0.0670132639290531,0.024963775378061055,0.0,0.1788,15561,green areas
2444.48,0.04316085084506128,0.017429905324926824,0.0,0.1422,15561,green areas
2449.92,0.09849411348885005,0.03956570000666866,0.0,0.2505,15561,green areas
2455.36,0.07877911445279934,0.030273266066217875,0.0,0.209,15561,green areas
2460.8,0.056021264700212216,0.022317915200900127,0.0,0.1617,15561,green areas
2466.24,0.05162195231668925,0.021809656715179527,0.0,0.1397,15561,green areas
2471.69,0.05965380116959069,0.030957840057603984,0.0,0.1872,15561,green areas
2477.13,0.04326722575669934,0.02493625310344497,0.0,0.179,15561,green areas
2482.57,0.10696960992224112,0.07953035579068883,0.0,0.588,15561,green areas
2488.01,0.15737135145556164,0.12455526909637689,0.0,0.9558,15561,green areas
2493.45,0.311893303772251,0.2458085193660849,0.0,1.4956,15561,green areas
2498.89,0.09643639868903069,0.06994436732724532,0.0,0.5191,15561,green areas
